task,subj_tot,subj_train,subj_val,subj_test,sample_tot,sample_train,sample_val,sample_test,ratio_train,ratio_val,ratio_test,sample_train_class_0,sample_train_class_1,sample_train_class_2,ratio_train_class_0,ratio_train_class_1,ratio_train_class_2,sample_val_class_0,sample_val_class_1,sample_val_class_2,ratio_val_class_0,ratio_val_class_1,ratio_val_class_2,sample_test_class_0,sample_test_class_1,sample_test_class_2,ratio_test_class_0,ratio_test_class_1,ratio_test_class_2,baseline
motorimagery,106.0,76.0,19.0,11.0,4748.0,3399.0,854.0,495.0,0.7158803706823926,0.17986520640269588,0.10425442291491153,1714.0,1685.0,0.0,0.5042659605766402,0.4957340394233598,0.0,436.0,418.0,0.0,0.5105386416861827,0.4894613583138173,0.0,246.0,249.0,0.0,0.49696969696969695,0.503030303030303,0.0,0.5000183654729109
motorimagery,106.0,76.0,19.0,11.0,4748.0,3406.0,847.0,495.0,0.7173546756529064,0.17839090143218198,0.10425442291491153,1724.0,1682.0,0.0,0.5061655901350558,0.4938344098649442,0.0,426.0,421.0,0.0,0.5029515938606848,0.4970484061393152,0.0,246.0,249.0,0.0,0.49696969696969695,0.503030303030303,0.0,0.5000183654729109
motorimagery,106.0,76.0,19.0,11.0,4748.0,3406.0,847.0,495.0,0.7173546756529064,0.17839090143218198,0.10425442291491153,1720.0,1686.0,0.0,0.5049911920140928,0.49500880798590724,0.0,430.0,417.0,0.0,0.5076741440377804,0.4923258559622196,0.0,246.0,249.0,0.0,0.49696969696969695,0.503030303030303,0.0,0.5000183654729109
motorimagery,106.0,76.0,19.0,11.0,4748.0,3403.0,853.0,492.0,0.7167228306655434,0.17965459140690818,0.10362257792754845,1722.0,1681.0,0.0,0.5060240963855421,0.4939759036144578,0.0,425.0,428.0,0.0,0.49824150058616645,0.5017584994138335,0.0,249.0,243.0,0.0,0.5060975609756098,0.49390243902439024,0.0,0.5000743604997026
motorimagery,106.0,76.0,19.0,11.0,4748.0,3401.0,855.0,492.0,0.716301600673968,0.18007582139848358,0.10362257792754845,1717.0,1684.0,0.0,0.5048515142605117,0.4951484857394884,0.0,430.0,425.0,0.0,0.5029239766081871,0.49707602339181284,0.0,249.0,243.0,0.0,0.5060975609756098,0.49390243902439024,0.0,0.5000743604997026
motorimagery,106.0,76.0,19.0,11.0,4748.0,3402.0,854.0,492.0,0.7165122156697556,0.17986520640269588,0.10362257792754845,1711.0,1691.0,0.0,0.5029394473838918,0.49706055261610815,0.0,436.0,418.0,0.0,0.5105386416861827,0.4894613583138173,0.0,249.0,243.0,0.0,0.5060975609756098,0.49390243902439024,0.0,0.5000743604997026
motorimagery,106.0,76.0,19.0,11.0,4748.0,3409.0,847.0,492.0,0.7179865206402696,0.17839090143218198,0.10362257792754845,1721.0,1688.0,0.0,0.5048401290701086,0.49515987092989144,0.0,426.0,421.0,0.0,0.5029515938606848,0.4970484061393152,0.0,249.0,243.0,0.0,0.5060975609756098,0.49390243902439024,0.0,0.5000743604997026
motorimagery,106.0,76.0,19.0,11.0,4748.0,3409.0,847.0,492.0,0.7179865206402696,0.17839090143218198,0.10362257792754845,1717.0,1692.0,0.0,0.5036667644470519,0.49633323555294806,0.0,430.0,417.0,0.0,0.5076741440377804,0.4923258559622196,0.0,249.0,243.0,0.0,0.5060975609756098,0.49390243902439024,0.0,0.5000743604997026
motorimagery,106.0,77.0,19.0,10.0,4748.0,3445.0,853.0,450.0,0.7255686604886268,0.17965459140690818,0.09477674810446504,1746.0,1699.0,0.0,0.5068214804063861,0.4931785195936139,0.0,425.0,428.0,0.0,0.49824150058616645,0.5017584994138335,0.0,225.0,225.0,0.0,0.5,0.5,0.0,0.5
motorimagery,106.0,77.0,19.0,10.0,4748.0,3446.0,852.0,450.0,0.7257792754844145,0.17944397641112048,0.09477674810446504,1740.0,1706.0,0.0,0.5049332559489262,0.4950667440510737,0.0,431.0,421.0,0.0,0.505868544600939,0.49413145539906106,0.0,225.0,225.0,0.0,0.5,0.5,0.0,0.5
motorimagery,106.0,77.0,19.0,10.0,4748.0,3444.0,854.0,450.0,0.7253580454928391,0.17986520640269588,0.09477674810446504,1736.0,1708.0,0.0,0.5040650406504065,0.4959349593495935,0.0,435.0,419.0,0.0,0.509367681498829,0.49063231850117095,0.0,225.0,225.0,0.0,0.5,0.5,0.0,0.5
motorimagery,106.0,76.0,20.0,10.0,4748.0,3406.0,892.0,450.0,0.7173546756529064,0.18786857624262848,0.09477674810446504,1721.0,1685.0,0.0,0.5052847915443335,0.49471520845566647,0.0,450.0,442.0,0.0,0.5044843049327354,0.49551569506726456,0.0,225.0,225.0,0.0,0.5,0.5,0.0,0.5
motorimagery,106.0,77.0,19.0,10.0,4748.0,3451.0,847.0,450.0,0.726832350463353,0.17839090143218198,0.09477674810446504,1741.0,1710.0,0.0,0.504491451753115,0.49550854824688495,0.0,430.0,417.0,0.0,0.5076741440377804,0.4923258559622196,0.0,225.0,225.0,0.0,0.5,0.5,0.0,0.5
motorimagery,106.0,76.0,19.0,11.0,4748.0,3400.0,853.0,495.0,0.7160909856781803,0.17965459140690818,0.10425442291491153,1718.0,1682.0,0.0,0.5052941176470588,0.49470588235294116,0.0,425.0,428.0,0.0,0.49824150058616645,0.5017584994138335,0.0,253.0,242.0,0.0,0.5111111111111111,0.4888888888888889,0.0,0.5002469135802469
motorimagery,106.0,76.0,19.0,11.0,4748.0,3401.0,852.0,495.0,0.716301600673968,0.17944397641112048,0.10425442291491153,1714.0,1687.0,0.0,0.5039694207586004,0.4960305792413996,0.0,429.0,423.0,0.0,0.5035211267605634,0.4964788732394366,0.0,253.0,242.0,0.0,0.5111111111111111,0.4888888888888889,0.0,0.5002469135802469
motorimagery,106.0,76.0,19.0,11.0,4748.0,3399.0,854.0,495.0,0.7158803706823926,0.17986520640269588,0.10425442291491153,1710.0,1689.0,0.0,0.5030891438658429,0.4969108561341571,0.0,433.0,421.0,0.0,0.5070257611241218,0.4929742388758782,0.0,253.0,242.0,0.0,0.5111111111111111,0.4888888888888889,0.0,0.5002469135802469
motorimagery,106.0,76.0,19.0,11.0,4748.0,3406.0,847.0,495.0,0.7173546756529064,0.17839090143218198,0.10425442291491153,1717.0,1689.0,0.0,0.5041103934233705,0.4958896065766295,0.0,426.0,421.0,0.0,0.5029515938606848,0.4970484061393152,0.0,253.0,242.0,0.0,0.5111111111111111,0.4888888888888889,0.0,0.5002469135802469
motorimagery,106.0,76.0,19.0,11.0,4748.0,3406.0,847.0,495.0,0.7173546756529064,0.17839090143218198,0.10425442291491153,1713.0,1693.0,0.0,0.5029359953024075,0.4970640046975925,0.0,430.0,417.0,0.0,0.5076741440377804,0.4923258559622196,0.0,253.0,242.0,0.0,0.5111111111111111,0.4888888888888889,0.0,0.5002469135802469
motorimagery,106.0,77.0,19.0,10.0,4748.0,3446.0,853.0,449.0,0.7257792754844145,0.17965459140690818,0.09456613310867734,1743.0,1703.0,0.0,0.5058038305281486,0.4941961694718514,0.0,425.0,428.0,0.0,0.49824150058616645,0.5017584994138335,0.0,228.0,221.0,0.0,0.5077951002227171,0.4922048997772829,0.0,0.5001215271749644
motorimagery,106.0,77.0,19.0,10.0,4748.0,3447.0,852.0,449.0,0.7259898904802022,0.17944397641112048,0.09456613310867734,1739.0,1708.0,0.0,0.5044966637655933,0.49550333623440673,0.0,429.0,423.0,0.0,0.5035211267605634,0.4964788732394366,0.0,228.0,221.0,0.0,0.5077951002227171,0.4922048997772829,0.0,0.5001215271749644
motorimagery,106.0,77.0,19.0,10.0,4748.0,3444.0,855.0,449.0,0.7253580454928391,0.18007582139848358,0.09456613310867734,1734.0,1710.0,0.0,0.5034843205574913,0.4965156794425087,0.0,434.0,421.0,0.0,0.5076023391812865,0.49239766081871345,0.0,228.0,221.0,0.0,0.5077951002227171,0.4922048997772829,0.0,0.5001215271749644
motorimagery,106.0,76.0,20.0,10.0,4748.0,3407.0,892.0,449.0,0.7175652906486942,0.18786857624262848,0.09456613310867734,1718.0,1689.0,0.0,0.5042559436454359,0.49574405635456414,0.0,450.0,442.0,0.0,0.5044843049327354,0.49551569506726456,0.0,228.0,221.0,0.0,0.5077951002227171,0.4922048997772829,0.0,0.5001215271749644
motorimagery,106.0,77.0,19.0,10.0,4748.0,3452.0,847.0,449.0,0.7270429654591407,0.17839090143218198,0.09456613310867734,1738.0,1714.0,0.0,0.503476245654693,0.49652375434530704,0.0,430.0,417.0,0.0,0.5076741440377804,0.4923258559622196,0.0,228.0,221.0,0.0,0.5077951002227171,0.4922048997772829,0.0,0.5001215271749644
motorimagery,106.0,76.0,19.0,11.0,4748.0,3405.0,853.0,490.0,0.7171440606571188,0.17965459140690818,0.10320134793597305,1724.0,1681.0,0.0,0.5063142437591777,0.49368575624082234,0.0,425.0,428.0,0.0,0.49824150058616645,0.5017584994138335,0.0,247.0,243.0,0.0,0.5040816326530613,0.4959183673469388,0.0,0.5000333194502291
motorimagery,106.0,76.0,19.0,11.0,4748.0,3406.0,852.0,490.0,0.7173546756529064,0.17944397641112048,0.10320134793597305,1720.0,1686.0,0.0,0.5049911920140928,0.49500880798590724,0.0,429.0,423.0,0.0,0.5035211267605634,0.4964788732394366,0.0,247.0,243.0,0.0,0.5040816326530613,0.4959183673469388,0.0,0.5000333194502291
motorimagery,106.0,76.0,19.0,11.0,4748.0,3403.0,855.0,490.0,0.7167228306655434,0.18007582139848358,0.10320134793597305,1717.0,1686.0,0.0,0.5045548045841904,0.49544519541580956,0.0,432.0,423.0,0.0,0.5052631578947369,0.49473684210526314,0.0,247.0,243.0,0.0,0.5040816326530613,0.4959183673469388,0.0,0.5000333194502291
motorimagery,106.0,76.0,19.0,11.0,4748.0,3407.0,851.0,490.0,0.7175652906486942,0.17923336141533278,0.10320134793597305,1716.0,1691.0,0.0,0.5036689169357206,0.4963310830642794,0.0,433.0,418.0,0.0,0.5088131609870741,0.491186839012926,0.0,247.0,243.0,0.0,0.5040816326530613,0.4959183673469388,0.0,0.5000333194502291
motorimagery,106.0,76.0,19.0,11.0,4748.0,3411.0,847.0,490.0,0.718407750631845,0.17839090143218198,0.10320134793597305,1719.0,1692.0,0.0,0.503957783641161,0.49604221635883905,0.0,430.0,417.0,0.0,0.5076741440377804,0.4923258559622196,0.0,247.0,243.0,0.0,0.5040816326530613,0.4959183673469388,0.0,0.5000333194502291
motorimagery,106.0,77.0,19.0,10.0,4748.0,3448.0,853.0,447.0,0.7262005054759899,0.17965459140690818,0.09414490311710194,1744.0,1704.0,0.0,0.505800464037123,0.494199535962877,0.0,425.0,428.0,0.0,0.49824150058616645,0.5017584994138335,0.0,227.0,220.0,0.0,0.5078299776286354,0.49217002237136465,0.0,0.5001226170993298
motorimagery,106.0,77.0,19.0,10.0,4748.0,3449.0,852.0,447.0,0.7264111204717776,0.17944397641112048,0.09414490311710194,1740.0,1709.0,0.0,0.5044940562481879,0.4955059437518121,0.0,429.0,423.0,0.0,0.5035211267605634,0.4964788732394366,0.0,227.0,220.0,0.0,0.5078299776286354,0.49217002237136465,0.0,0.5001226170993298
motorimagery,106.0,77.0,19.0,10.0,4748.0,3446.0,855.0,447.0,0.7257792754844145,0.18007582139848358,0.09414490311710194,1737.0,1709.0,0.0,0.504062681369704,0.495937318630296,0.0,432.0,423.0,0.0,0.5052631578947369,0.49473684210526314,0.0,227.0,220.0,0.0,0.5078299776286354,0.49217002237136465,0.0,0.5001226170993298
motorimagery,106.0,76.0,20.0,10.0,4748.0,3407.0,894.0,447.0,0.7175652906486942,0.18828980623420388,0.09414490311710194,1716.0,1691.0,0.0,0.5036689169357206,0.4963310830642794,0.0,453.0,441.0,0.0,0.5067114093959731,0.49328859060402686,0.0,227.0,220.0,0.0,0.5078299776286354,0.49217002237136465,0.0,0.5001226170993298
motorimagery,106.0,77.0,19.0,10.0,4748.0,3454.0,847.0,447.0,0.7274641954507161,0.17839090143218198,0.09414490311710194,1739.0,1715.0,0.0,0.5034742327735958,0.4965257672264042,0.0,430.0,417.0,0.0,0.5076741440377804,0.4923258559622196,0.0,227.0,220.0,0.0,0.5078299776286354,0.49217002237136465,0.0,0.5001226170993298
motorimagery,106.0,76.0,19.0,11.0,4748.0,3406.0,853.0,489.0,0.7173546756529064,0.17965459140690818,0.10299073294018535,1721.0,1685.0,0.0,0.5052847915443335,0.49471520845566647,0.0,425.0,428.0,0.0,0.49824150058616645,0.5017584994138335,0.0,250.0,239.0,0.0,0.5112474437627812,0.4887525562372188,0.0,0.5002530099823939
motorimagery,106.0,76.0,19.0,11.0,4748.0,3407.0,852.0,489.0,0.7175652906486942,0.17944397641112048,0.10299073294018535,1717.0,1690.0,0.0,0.5039624302905782,0.49603756970942176,0.0,429.0,423.0,0.0,0.5035211267605634,0.4964788732394366,0.0,250.0,239.0,0.0,0.5112474437627812,0.4887525562372188,0.0,0.5002530099823939
motorimagery,106.0,76.0,19.0,11.0,4748.0,3404.0,855.0,489.0,0.7169334456613311,0.18007582139848358,0.10299073294018535,1714.0,1690.0,0.0,0.5035252643948296,0.4964747356051704,0.0,432.0,423.0,0.0,0.5052631578947369,0.49473684210526314,0.0,250.0,239.0,0.0,0.5112474437627812,0.4887525562372188,0.0,0.5002530099823939
motorimagery,106.0,76.0,19.0,11.0,4748.0,3410.0,849.0,489.0,0.7181971356360572,0.17881213142375738,0.10299073294018535,1716.0,1694.0,0.0,0.5032258064516129,0.4967741935483871,0.0,430.0,419.0,0.0,0.5064782096584217,0.49352179034157834,0.0,250.0,239.0,0.0,0.5112474437627812,0.4887525562372188,0.0,0.5002530099823939
motorimagery,106.0,76.0,19.0,11.0,4748.0,3409.0,850.0,489.0,0.7179865206402696,0.17902274641954508,0.10299073294018535,1716.0,1693.0,0.0,0.5033734232912878,0.49662657670871224,0.0,430.0,420.0,0.0,0.5058823529411764,0.49411764705882355,0.0,250.0,239.0,0.0,0.5112474437627812,0.4887525562372188,0.0,0.5002530099823939
motorimagery,106.0,77.0,19.0,10.0,4748.0,3447.0,853.0,448.0,0.7259898904802022,0.17965459140690818,0.09435551811288964,1746.0,1701.0,0.0,0.5065274151436031,0.4934725848563969,0.0,425.0,428.0,0.0,0.49824150058616645,0.5017584994138335,0.0,225.0,223.0,0.0,0.5022321428571429,0.49776785714285715,0.0,0.5000099649234695
motorimagery,106.0,77.0,19.0,10.0,4748.0,3448.0,852.0,448.0,0.7262005054759899,0.17944397641112048,0.09435551811288964,1742.0,1706.0,0.0,0.5052204176334106,0.4947795823665893,0.0,429.0,423.0,0.0,0.5035211267605634,0.4964788732394366,0.0,225.0,223.0,0.0,0.5022321428571429,0.49776785714285715,0.0,0.5000099649234695
motorimagery,106.0,77.0,19.0,10.0,4748.0,3445.0,855.0,448.0,0.7255686604886268,0.18007582139848358,0.09435551811288964,1739.0,1706.0,0.0,0.504789550072569,0.4952104499274311,0.0,432.0,423.0,0.0,0.5052631578947369,0.49473684210526314,0.0,225.0,223.0,0.0,0.5022321428571429,0.49776785714285715,0.0,0.5000099649234695
motorimagery,106.0,76.0,20.0,10.0,4748.0,3406.0,894.0,448.0,0.7173546756529064,0.18828980623420388,0.09435551811288964,1717.0,1689.0,0.0,0.5041103934233705,0.4958896065766295,0.0,454.0,440.0,0.0,0.5078299776286354,0.49217002237136465,0.0,225.0,223.0,0.0,0.5022321428571429,0.49776785714285715,0.0,0.5000099649234695
motorimagery,106.0,77.0,19.0,10.0,4748.0,3454.0,846.0,448.0,0.7274641954507161,0.17818028643639428,0.09435551811288964,1740.0,1714.0,0.0,0.5037637521713955,0.49623624782860454,0.0,431.0,415.0,0.0,0.5094562647754137,0.4905437352245863,0.0,225.0,223.0,0.0,0.5022321428571429,0.49776785714285715,0.0,0.5000099649234695
sleep,71.0,51.0,13.0,7.0,10482.0,7498.0,1934.0,1050.0,0.7153215035298607,0.1845067735165045,0.1001717229536348,3742.0,3756.0,0.0,0.4990664177113897,0.5009335822886103,0.0,975.0,959.0,0.0,0.5041365046535677,0.49586349534643226,0.0,525.0,525.0,0.0,0.5,0.5,0.0,0.5
sleep,71.0,51.0,13.0,7.0,10482.0,7503.0,1929.0,1050.0,0.7157985117344018,0.18402976531196336,0.1001717229536348,3755.0,3748.0,0.0,0.5004664800746368,0.4995335199253632,0.0,962.0,967.0,0.0,0.4987039917055469,0.5012960082944531,0.0,525.0,525.0,0.0,0.5,0.5,0.0,0.5
sleep,71.0,51.0,13.0,7.0,10482.0,7587.0,1845.0,1050.0,0.7238122495706926,0.17601602747567258,0.1001717229536348,3812.0,3775.0,0.0,0.5024383814419402,0.49756161855805986,0.0,905.0,940.0,0.0,0.4905149051490515,0.5094850948509485,0.0,525.0,525.0,0.0,0.5,0.5,0.0,0.5
sleep,71.0,51.0,13.0,7.0,10482.0,7497.0,1935.0,1050.0,0.7152261018889525,0.1846021751574127,0.1001717229536348,3742.0,3755.0,0.0,0.4991329865279445,0.5008670134720555,0.0,975.0,960.0,0.0,0.5038759689922481,0.49612403100775193,0.0,525.0,525.0,0.0,0.5,0.5,0.0,0.5
sleep,71.0,52.0,12.0,7.0,10482.0,7643.0,1789.0,1050.0,0.7291547414615531,0.17067353558481205,0.1001717229536348,3817.0,3826.0,0.0,0.4994112259583933,0.5005887740416067,0.0,900.0,889.0,0.0,0.5030743432084964,0.49692565679150363,0.0,525.0,525.0,0.0,0.5,0.5,0.0,0.5
sleep,71.0,51.0,13.0,7.0,10482.0,7498.0,1950.0,1034.0,0.7153215035298607,0.18603319977103605,0.09864529669910323,3742.0,3756.0,0.0,0.4990664177113897,0.5009335822886103,0.0,975.0,975.0,0.0,0.5,0.5,0.0,525.0,509.0,0.0,0.5077369439071566,0.4922630560928433,0.0,0.5001197206020449
sleep,71.0,51.0,13.0,7.0,10482.0,7519.0,1929.0,1034.0,0.7173249379889334,0.18402976531196336,0.09864529669910323,3755.0,3764.0,0.0,0.4994015161590637,0.5005984838409363,0.0,962.0,967.0,0.0,0.4987039917055469,0.5012960082944531,0.0,525.0,509.0,0.0,0.5077369439071566,0.4922630560928433,0.0,0.5001197206020449
sleep,71.0,51.0,13.0,7.0,10482.0,7603.0,1845.0,1034.0,0.7253386758252242,0.17601602747567258,0.09864529669910323,3812.0,3791.0,0.0,0.5013810338024464,0.4986189661975536,0.0,905.0,940.0,0.0,0.4905149051490515,0.5094850948509485,0.0,525.0,509.0,0.0,0.5077369439071566,0.4922630560928433,0.0,0.5001197206020449
sleep,71.0,51.0,13.0,7.0,10482.0,7513.0,1935.0,1034.0,0.7167525281434841,0.1846021751574127,0.09864529669910323,3742.0,3771.0,0.0,0.498070011979236,0.501929988020764,0.0,975.0,960.0,0.0,0.5038759689922481,0.49612403100775193,0.0,525.0,509.0,0.0,0.5077369439071566,0.4922630560928433,0.0,0.5001197206020449
sleep,71.0,52.0,12.0,7.0,10482.0,7659.0,1789.0,1034.0,0.7306811677160847,0.17067353558481205,0.09864529669910323,3817.0,3842.0,0.0,0.49836793315054184,0.5016320668494582,0.0,900.0,889.0,0.0,0.5030743432084964,0.49692565679150363,0.0,525.0,509.0,0.0,0.5077369439071566,0.4922630560928433,0.0,0.5001197206020449
sleep,71.0,51.0,13.0,7.0,10482.0,7498.0,1934.0,1050.0,0.7153215035298607,0.1845067735165045,0.1001717229536348,3742.0,3756.0,0.0,0.4990664177113897,0.5009335822886103,0.0,975.0,959.0,0.0,0.5041365046535677,0.49586349534643226,0.0,525.0,525.0,0.0,0.5,0.5,0.0,0.5
sleep,71.0,51.0,13.0,7.0,10482.0,7503.0,1929.0,1050.0,0.7157985117344018,0.18402976531196336,0.1001717229536348,3755.0,3748.0,0.0,0.5004664800746368,0.4995335199253632,0.0,962.0,967.0,0.0,0.4987039917055469,0.5012960082944531,0.0,525.0,525.0,0.0,0.5,0.5,0.0,0.5
sleep,71.0,51.0,13.0,7.0,10482.0,7587.0,1845.0,1050.0,0.7238122495706926,0.17601602747567258,0.1001717229536348,3812.0,3775.0,0.0,0.5024383814419402,0.49756161855805986,0.0,905.0,940.0,0.0,0.4905149051490515,0.5094850948509485,0.0,525.0,525.0,0.0,0.5,0.5,0.0,0.5
sleep,71.0,51.0,13.0,7.0,10482.0,7497.0,1935.0,1050.0,0.7152261018889525,0.1846021751574127,0.1001717229536348,3742.0,3755.0,0.0,0.4991329865279445,0.5008670134720555,0.0,975.0,960.0,0.0,0.5038759689922481,0.49612403100775193,0.0,525.0,525.0,0.0,0.5,0.5,0.0,0.5
sleep,71.0,52.0,12.0,7.0,10482.0,7643.0,1789.0,1050.0,0.7291547414615531,0.17067353558481205,0.1001717229536348,3817.0,3826.0,0.0,0.4994112259583933,0.5005887740416067,0.0,900.0,889.0,0.0,0.5030743432084964,0.49692565679150363,0.0,525.0,525.0,0.0,0.5,0.5,0.0,0.5
sleep,71.0,51.0,13.0,7.0,10482.0,7511.0,1934.0,1037.0,0.7165617248616676,0.1845067735165045,0.0989315016218279,3755.0,3756.0,0.0,0.4999334309679137,0.5000665690320862,0.0,975.0,959.0,0.0,0.5041365046535677,0.49586349534643226,0.0,512.0,525.0,0.0,0.49373191899710706,0.506268081002893,0.0,0.5000785776789177
sleep,71.0,51.0,13.0,7.0,10482.0,7503.0,1942.0,1037.0,0.7157985117344018,0.18526998664377028,0.0989315016218279,3755.0,3748.0,0.0,0.5004664800746368,0.4995335199253632,0.0,975.0,967.0,0.0,0.5020597322348095,0.4979402677651905,0.0,512.0,525.0,0.0,0.49373191899710706,0.506268081002893,0.0,0.5000785776789177
sleep,71.0,51.0,13.0,7.0,10482.0,7600.0,1845.0,1037.0,0.7250524709024995,0.17601602747567258,0.0989315016218279,3825.0,3775.0,0.0,0.5032894736842105,0.4967105263157895,0.0,905.0,940.0,0.0,0.4905149051490515,0.5094850948509485,0.0,512.0,525.0,0.0,0.49373191899710706,0.506268081002893,0.0,0.5000785776789177
sleep,71.0,51.0,13.0,7.0,10482.0,7510.0,1935.0,1037.0,0.7164663232207594,0.1846021751574127,0.0989315016218279,3755.0,3755.0,0.0,0.5,0.5,0.0,975.0,960.0,0.0,0.5038759689922481,0.49612403100775193,0.0,512.0,525.0,0.0,0.49373191899710706,0.506268081002893,0.0,0.5000785776789177
sleep,71.0,52.0,12.0,7.0,10482.0,7656.0,1789.0,1037.0,0.73039496279336,0.17067353558481205,0.0989315016218279,3830.0,3826.0,0.0,0.5002612330198537,0.4997387669801463,0.0,900.0,889.0,0.0,0.5030743432084964,0.49692565679150363,0.0,512.0,525.0,0.0,0.49373191899710706,0.506268081002893,0.0,0.5000785776789177
sleep,71.0,51.0,13.0,7.0,10482.0,7506.0,1934.0,1042.0,0.7160847166571265,0.1845067735165045,0.09940850982636901,3742.0,3764.0,0.0,0.49853450572875035,0.5014654942712496,0.0,975.0,959.0,0.0,0.5041365046535677,0.49586349534643226,0.0,525.0,517.0,0.0,0.5038387715930902,0.4961612284069098,0.0,0.5000294723346879
sleep,71.0,51.0,13.0,7.0,10482.0,7503.0,1937.0,1042.0,0.7157985117344018,0.18479297843922915,0.09940850982636901,3755.0,3748.0,0.0,0.5004664800746368,0.4995335199253632,0.0,962.0,975.0,0.0,0.4966442953020134,0.5033557046979866,0.0,525.0,517.0,0.0,0.5038387715930902,0.4961612284069098,0.0,0.5000294723346879
sleep,71.0,51.0,13.0,7.0,10482.0,7595.0,1845.0,1042.0,0.7245754626979584,0.17601602747567258,0.09940850982636901,3812.0,3783.0,0.0,0.501909150757077,0.49809084924292296,0.0,905.0,940.0,0.0,0.4905149051490515,0.5094850948509485,0.0,525.0,517.0,0.0,0.5038387715930902,0.4961612284069098,0.0,0.5000294723346879
sleep,71.0,51.0,13.0,7.0,10482.0,7505.0,1935.0,1042.0,0.7159893150162183,0.1846021751574127,0.09940850982636901,3742.0,3763.0,0.0,0.49860093271152567,0.5013990672884744,0.0,975.0,960.0,0.0,0.5038759689922481,0.49612403100775193,0.0,525.0,517.0,0.0,0.5038387715930902,0.4961612284069098,0.0,0.5000294723346879
sleep,71.0,52.0,12.0,7.0,10482.0,7651.0,1789.0,1042.0,0.7299179545888189,0.17067353558481205,0.09940850982636901,3817.0,3834.0,0.0,0.4988890341131878,0.5011109658868121,0.0,900.0,889.0,0.0,0.5030743432084964,0.49692565679150363,0.0,525.0,517.0,0.0,0.5038387715930902,0.4961612284069098,0.0,0.5000294723346879
sleep,71.0,51.0,13.0,7.0,10482.0,7603.0,1934.0,945.0,0.7253386758252242,0.1845067735165045,0.09015455065827133,3812.0,3791.0,0.0,0.5013810338024464,0.4986189661975536,0.0,975.0,959.0,0.0,0.5041365046535677,0.49586349534643226,0.0,455.0,490.0,0.0,0.48148148148148145,0.5185185185185185,0.0,0.5006858710562414
sleep,71.0,51.0,13.0,7.0,10482.0,7600.0,1937.0,945.0,0.7250524709024995,0.18479297843922915,0.09015455065827133,3825.0,3775.0,0.0,0.5032894736842105,0.4967105263157895,0.0,962.0,975.0,0.0,0.4966442953020134,0.5033557046979866,0.0,455.0,490.0,0.0,0.48148148148148145,0.5185185185185185,0.0,0.5006858710562414
sleep,71.0,51.0,13.0,7.0,10482.0,7595.0,1942.0,945.0,0.7245754626979584,0.18526998664377028,0.09015455065827133,3812.0,3783.0,0.0,0.501909150757077,0.49809084924292296,0.0,975.0,967.0,0.0,0.5020597322348095,0.4979402677651905,0.0,455.0,490.0,0.0,0.48148148148148145,0.5185185185185185,0.0,0.5006858710562414
sleep,71.0,51.0,13.0,7.0,10482.0,7602.0,1935.0,945.0,0.725243274184316,0.1846021751574127,0.09015455065827133,3812.0,3790.0,0.0,0.501446987634833,0.4985530123651671,0.0,975.0,960.0,0.0,0.5038759689922481,0.49612403100775193,0.0,455.0,490.0,0.0,0.48148148148148145,0.5185185185185185,0.0,0.5006858710562414
sleep,71.0,52.0,12.0,7.0,10482.0,7748.0,1789.0,945.0,0.7391719137569166,0.17067353558481205,0.09015455065827133,3887.0,3861.0,0.0,0.5016778523489933,0.4983221476510067,0.0,900.0,889.0,0.0,0.5030743432084964,0.49692565679150363,0.0,455.0,490.0,0.0,0.48148148148148145,0.5185185185185185,0.0,0.5006858710562414
sleep,71.0,51.0,13.0,7.0,10482.0,7497.0,1934.0,1051.0,0.7152261018889525,0.1845067735165045,0.10026712459454303,3742.0,3755.0,0.0,0.4991329865279445,0.5008670134720555,0.0,975.0,959.0,0.0,0.5041365046535677,0.49586349534643226,0.0,525.0,526.0,0.0,0.4995242626070409,0.5004757373929591,0.0,0.5000004526521342
sleep,71.0,51.0,13.0,7.0,10482.0,7494.0,1937.0,1051.0,0.7149398969662278,0.18479297843922915,0.10026712459454303,3755.0,3739.0,0.0,0.5010675206832133,0.49893247931678675,0.0,962.0,975.0,0.0,0.4966442953020134,0.5033557046979866,0.0,525.0,526.0,0.0,0.4995242626070409,0.5004757373929591,0.0,0.5000004526521342
sleep,71.0,51.0,13.0,7.0,10482.0,7578.0,1853.0,1051.0,0.7229536348025186,0.17677924060293837,0.10026712459454303,3812.0,3766.0,0.0,0.5030351016099235,0.4969648983900765,0.0,905.0,948.0,0.0,0.4883971937398813,0.5116028062601188,0.0,525.0,526.0,0.0,0.4995242626070409,0.5004757373929591,0.0,0.5000004526521342
sleep,71.0,51.0,13.0,7.0,10482.0,7513.0,1918.0,1051.0,0.7167525281434841,0.1829803472619729,0.10026712459454303,3742.0,3771.0,0.0,0.498070011979236,0.501929988020764,0.0,975.0,943.0,0.0,0.5083420229405631,0.4916579770594369,0.0,525.0,526.0,0.0,0.4995242626070409,0.5004757373929591,0.0,0.5000004526521342
sleep,71.0,52.0,12.0,7.0,10482.0,7642.0,1789.0,1051.0,0.729059339820645,0.17067353558481205,0.10026712459454303,3817.0,3825.0,0.0,0.4994765768123528,0.5005234231876472,0.0,900.0,889.0,0.0,0.5030743432084964,0.49692565679150363,0.0,525.0,526.0,0.0,0.4995242626070409,0.5004757373929591,0.0,0.5000004526521342
